fecha,corriente,primera,extra,year,month,day
2016-01-04,14000.0,16000.0,16000.0,2016,1,Monday
2016-01-05,14000.0,16000.0,16000.0,2016,1,Tuesday
2016-01-06,14000.0,16000.0,16000.0,2016,1,Wednesday
2016-01-07,24000.0,26000.0,26000.0,2016,1,Thursday
2016-01-08,24000.0,26000.0,26000.0,2016,1,Friday
2016-01-09,24000.0,26000.0,26000.0,2016,1,Saturday
2016-01-12,24000.0,25000.0,25000.0,2016,1,Tuesday
2016-01-13,21000.0,23000.0,23000.0,2016,1,Wednesday
2016-01-14,21000.0,23000.0,23000.0,2016,1,Thursday
2016-01-15,21000.0,23000.0,23000.0,2016,1,Friday
2016-01-16,26000.0,28000.0,28000.0,2016,1,Saturday
2016-01-18,26000.0,28000.0,28000.0,2016,1,Monday
2016-01-19,26000.0,28000.0,28000.0,2016,1,Tuesday
2016-01-20,26000.0,28000.0,28000.0,2016,1,Wednesday
2016-01-21,26000.0,28000.0,28000.0,2016,1,Thursday
2016-01-22,26000.0,28000.0,28000.0,2016,1,Friday
2016-01-23,26000.0,28000.0,28000.0,2016,1,Saturday
2016-01-25,26000.0,28000.0,28000.0,2016,1,Monday
2016-01-26,26000.0,28000.0,28000.0,2016,1,Tuesday
2016-01-28,26000.0,28000.0,28000.0,2016,1,Thursday
2016-01-29,26000.0,28000.0,28000.0,2016,1,Friday
2016-02-01,28000.0,30000.0,30000.0,2016,2,Monday
2016-02-02,28000.0,30000.0,30000.0,2016,2,Tuesday
2016-02-04,22000.0,24000.0,24000.0,2016,2,Thursday
2016-02-06,22000.0,24000.0,24000.0,2016,2,Saturday
2016-02-08,22000.0,24000.0,24000.0,2016,2,Monday
2016-02-09,16000.0,17000.0,17000.0,2016,2,Tuesday
2016-02-12,16000.0,17000.0,17000.0,2016,2,Friday
2016-02-13,16000.0,17000.0,17000.0,2016,2,Saturday
2016-02-15,16000.0,17000.0,17000.0,2016,2,Monday
2016-02-16,13000.0,14000.0,14000.0,2016,2,Tuesday
2016-02-17,13000.0,14000.0,14000.0,2016,2,Wednesday
2016-02-18,13000.0,14000.0,14000.0,2016,2,Thursday
2016-02-19,13000.0,14000.0,14000.0,2016,2,Friday
2016-02-22,14000.0,15000.0,15000.0,2016,2,Monday
2016-02-23,12000.0,13000.0,13000.0,2016,2,Tuesday
2016-02-24,12000.0,13000.0,13000.0,2016,2,Wednesday
2016-02-25,12000.0,13000.0,13000.0,2016,2,Thursday
2016-02-26,12000.0,13000.0,13000.0,2016,2,Friday
2016-02-29,14000.0,15000.0,15000.0,2016,2,Monday
2016-03-01,20000.0,21000.0,21000.0,2016,3,Tuesday
2016-03-02,20000.0,21000.0,21000.0,2016,3,Wednesday
2016-03-03,20000.0,21000.0,21000.0,2016,3,Thursday
2016-03-04,20000.0,22000.0,22000.0,2016,3,Friday
2016-03-05,24000.0,26000.0,26000.0,2016,3,Saturday
2016-03-07,26000.0,28000.0,28000.0,2016,3,Monday
2016-03-08,26000.0,28000.0,28000.0,2016,3,Tuesday
2016-03-09,22000.0,24000.0,24000.0,2016,3,Wednesday
2016-03-10,26000.0,28000.0,28000.0,2016,3,Thursday
2016-03-11,26000.0,28000.0,28000.0,2016,3,Friday
2016-03-14,21000.0,23000.0,23000.0,2016,3,Monday
2016-03-15,21000.0,23000.0,23000.0,2016,3,Tuesday
2016-03-16,21000.0,23000.0,23000.0,2016,3,Wednesday
2016-03-17,21000.0,23000.0,23000.0,2016,3,Thursday
2016-03-18,21000.0,23000.0,23000.0,2016,3,Friday
2016-03-19,21000.0,23000.0,23000.0,2016,3,Saturday
2016-03-22,21000.0,23000.0,23000.0,2016,3,Tuesday
2016-03-23,21000.0,23000.0,23000.0,2016,3,Wednesday
2016-03-28,18000.0,19000.0,19000.0,2016,3,Monday
2016-03-29,20000.0,22000.0,22000.0,2016,3,Tuesday
2016-03-30,20000.0,22000.0,22000.0,2016,3,Wednesday
2016-03-31,20000.0,22000.0,22000.0,2016,3,Thursday
2016-04-01,20000.0,22000.0,22000.0,2016,4,Friday
2016-04-04,26000.0,28000.0,28000.0,2016,4,Monday
2016-04-05,26000.0,28000.0,28000.0,2016,4,Tuesday
2016-04-06,30000.0,33000.0,33000.0,2016,4,Wednesday
2016-04-07,30000.0,33000.0,33000.0,2016,4,Thursday
2016-04-08,30000.0,33000.0,33000.0,2016,4,Friday
2016-04-09,30000.0,33000.0,33000.0,2016,4,Saturday
2016-04-11,30000.0,33000.0,33000.0,2016,4,Monday
2016-04-12,30000.0,33000.0,33000.0,2016,4,Tuesday
2016-04-13,26000.0,28000.0,28000.0,2016,4,Wednesday
2016-04-14,26000.0,28000.0,28000.0,2016,4,Thursday
2016-04-15,26000.0,28000.0,28000.0,2016,4,Friday
2016-04-18,30000.0,33000.0,33000.0,2016,4,Monday
2016-04-19,26000.0,28000.0,28000.0,2016,4,Tuesday
2016-04-20,26000.0,28000.0,28000.0,2016,4,Wednesday
2016-04-21,30000.0,33000.0,33000.0,2016,4,Thursday
2016-04-22,30000.0,33000.0,33000.0,2016,4,Friday
2016-04-23,26000.0,28000.0,28000.0,2016,4,Saturday
2016-04-25,20000.0,23000.0,23000.0,2016,4,Monday
2016-04-26,20000.0,23000.0,23000.0,2016,4,Tuesday
2016-04-27,26000.0,28000.0,28000.0,2016,4,Wednesday
2016-04-28,26000.0,28000.0,28000.0,2016,4,Thursday
2016-04-29,21000.0,23000.0,23000.0,2016,4,Friday
2016-05-02,21000.0,23000.0,23000.0,2016,5,Monday
2016-05-03,26000.0,28000.0,28000.0,2016,5,Tuesday
2016-05-04,26000.0,28000.0,28000.0,2016,5,Wednesday
2016-05-05,26000.0,28000.0,28000.0,2016,5,Thursday
2016-05-06,26000.0,28000.0,28000.0,2016,5,Friday
2016-05-07,30000.0,33000.0,33000.0,2016,5,Saturday
2016-05-10,20000.0,23000.0,23000.0,2016,5,Tuesday
2016-05-11,24000.0,26000.0,26000.0,2016,5,Wednesday
2016-05-12,20000.0,23000.0,23000.0,2016,5,Thursday
2016-05-13,26000.0,28000.0,28000.0,2016,5,Friday
2016-05-16,20000.0,23000.0,23000.0,2016,5,Monday
2016-05-17,20000.0,23000.0,23000.0,2016,5,Tuesday
2016-05-18,20000.0,23000.0,23000.0,2016,5,Wednesday
2016-05-19,16000.0,18000.0,18000.0,2016,5,Thursday
2016-05-20,16000.0,18000.0,18000.0,2016,5,Friday
2016-05-21,20000.0,23000.0,23000.0,2016,5,Saturday
2016-05-23,18000.0,19000.0,19000.0,2016,5,Monday
2016-05-24,18000.0,19000.0,19000.0,2016,5,Tuesday
2016-05-25,18000.0,19000.0,19000.0,2016,5,Wednesday
2016-05-26,18000.0,19000.0,19000.0,2016,5,Thursday
2016-05-27,18000.0,19000.0,19000.0,2016,5,Friday
2016-05-31,18000.0,19000.0,19000.0,2016,5,Tuesday
2016-06-01,18000.0,19000.0,19000.0,2016,6,Wednesday
2016-06-02,18000.0,19000.0,19000.0,2016,6,Thursday
2016-06-03,18000.0,19000.0,19000.0,2016,6,Friday
2016-06-04,18000.0,19000.0,19000.0,2016,6,Saturday
2016-06-07,24000.0,26000.0,26000.0,2016,6,Tuesday
2016-06-08,24000.0,26000.0,26000.0,2016,6,Wednesday
2016-06-09,21000.0,23000.0,23000.0,2016,6,Thursday
2016-06-10,21000.0,23000.0,23000.0,2016,6,Friday
2016-06-13,11000.0,13000.0,13000.0,2016,6,Monday
2016-06-14,11000.0,13000.0,13000.0,2016,6,Tuesday
2016-06-15,11000.0,13000.0,13000.0,2016,6,Wednesday
2016-06-16,11000.0,13000.0,13000.0,2016,6,Thursday
2016-06-17,11000.0,13000.0,13000.0,2016,6,Friday
2016-06-20,11000.0,13000.0,13000.0,2016,6,Monday
2016-06-21,11000.0,13000.0,13000.0,2016,6,Tuesday
2016-06-22,11000.0,13000.0,13000.0,2016,6,Wednesday
2016-06-23,11000.0,13000.0,13000.0,2016,6,Thursday
2016-06-24,11000.0,13000.0,13000.0,2016,6,Friday
2016-06-27,11000.0,13000.0,13000.0,2016,6,Monday
2016-06-28,11000.0,13000.0,13000.0,2016,6,Tuesday
2016-06-29,11000.0,13000.0,13000.0,2016,6,Wednesday
2016-06-30,12000.0,13000.0,13000.0,2016,6,Thursday
2016-07-01,13000.0,14000.0,14000.0,2016,7,Friday
2016-07-02,13000.0,14000.0,14000.0,2016,7,Saturday
2016-07-05,14000.0,15000.0,15000.0,2016,7,Tuesday
2016-07-06,14000.0,15000.0,15000.0,2016,7,Wednesday
2016-07-07,14000.0,15000.0,15000.0,2016,7,Thursday
2016-07-08,14000.0,15000.0,15000.0,2016,7,Friday
2016-07-11,16000.0,18000.0,18000.0,2016,7,Monday
2016-07-12,14000.0,16000.0,16000.0,2016,7,Tuesday
2016-07-13,14000.0,16000.0,16000.0,2016,7,Wednesday
2016-07-14,14000.0,16000.0,16000.0,2016,7,Thursday
2016-07-15,14000.0,16000.0,16000.0,2016,7,Friday
2016-07-16,13000.0,14000.0,14000.0,2016,7,Saturday
2016-07-18,13000.0,14000.0,14000.0,2016,7,Monday
2016-07-19,13000.0,14000.0,14000.0,2016,7,Tuesday
2016-07-21,13000.0,14000.0,14000.0,2016,7,Thursday
2016-07-22,13000.0,14000.0,14000.0,2016,7,Friday
2016-07-25,13000.0,14000.0,14000.0,2016,7,Monday
2016-07-26,13000.0,14000.0,14000.0,2016,7,Tuesday
2016-07-27,13000.0,14000.0,14000.0,2016,7,Wednesday
2016-07-28,12000.0,13000.0,13000.0,2016,7,Thursday
2016-07-29,13000.0,14000.0,14000.0,2016,7,Friday
2016-08-01,13000.0,14000.0,14000.0,2016,8,Monday
2016-08-02,13000.0,14000.0,14000.0,2016,8,Tuesday
2016-08-03,13000.0,14000.0,14000.0,2016,8,Wednesday
2016-08-04,13000.0,14000.0,14000.0,2016,8,Thursday
2016-08-05,13000.0,14000.0,14000.0,2016,8,Friday
2016-08-06,13000.0,14000.0,14000.0,2016,8,Saturday
2016-08-08,13000.0,14000.0,14000.0,2016,8,Monday
2016-08-09,13000.0,14000.0,14000.0,2016,8,Tuesday
2016-08-10,13000.0,14000.0,14000.0,2016,8,Wednesday
2016-08-11,13000.0,14000.0,14000.0,2016,8,Thursday
2016-08-12,12000.0,15000.0,15000.0,2016,8,Friday
2016-08-16,11000.0,13000.0,13000.0,2016,8,Tuesday
2016-08-17,11000.0,13000.0,13000.0,2016,8,Wednesday
2016-08-18,11000.0,13000.0,13000.0,2016,8,Thursday
2016-08-19,11000.0,13000.0,13000.0,2016,8,Friday
2016-08-20,11000.0,13000.0,13000.0,2016,8,Saturday
2016-08-22,11000.0,13000.0,13000.0,2016,8,Monday
2016-08-23,11000.0,13000.0,13000.0,2016,8,Tuesday
2016-08-24,11000.0,13000.0,13000.0,2016,8,Wednesday
2016-08-25,11000.0,13000.0,13000.0,2016,8,Thursday
2016-08-26,11000.0,13000.0,13000.0,2016,8,Friday
2016-08-29,11000.0,13000.0,13000.0,2016,8,Monday
2016-08-30,11000.0,13000.0,13000.0,2016,8,Tuesday
2016-08-31,11000.0,13000.0,13000.0,2016,8,Wednesday
2016-09-01,11000.0,13000.0,13000.0,2016,9,Thursday
2016-09-02,11000.0,13000.0,13000.0,2016,9,Friday
2016-09-03,11000.0,13000.0,13000.0,2016,9,Saturday
2016-09-05,11000.0,13000.0,13000.0,2016,9,Monday
2016-09-06,11000.0,13000.0,13000.0,2016,9,Tuesday
2016-09-07,11000.0,13000.0,13000.0,2016,9,Wednesday
2016-09-08,11000.0,13000.0,13000.0,2016,9,Thursday
2016-09-09,11000.0,13000.0,13000.0,2016,9,Friday
2016-09-10,11000.0,13000.0,13000.0,2016,9,Saturday
2016-09-12,11000.0,13000.0,13000.0,2016,9,Monday
2016-09-13,11000.0,13000.0,13000.0,2016,9,Tuesday
2016-09-15,11000.0,13000.0,13000.0,2016,9,Thursday
2016-09-16,11000.0,13000.0,13000.0,2016,9,Friday
2016-09-17,14000.0,15000.0,15000.0,2016,9,Saturday
2016-09-19,14000.0,15000.0,15000.0,2016,9,Monday
2016-09-20,14000.0,15000.0,15000.0,2016,9,Tuesday
2016-09-21,14000.0,15000.0,15000.0,2016,9,Wednesday
2016-09-22,14000.0,15000.0,15000.0,2016,9,Thursday
2016-09-23,14000.0,15000.0,15000.0,2016,9,Friday
2016-09-26,12000.0,13000.0,13000.0,2016,9,Monday
2016-09-27,12000.0,13000.0,13000.0,2016,9,Tuesday
2016-09-28,12000.0,13000.0,13000.0,2016,9,Wednesday
2016-09-29,12000.0,13000.0,13000.0,2016,9,Thursday
2016-09-30,12000.0,13000.0,13000.0,2016,9,Friday
2016-10-01,12000.0,13000.0,13000.0,2016,10,Saturday
2016-10-03,12000.0,13000.0,13000.0,2016,10,Monday
2016-10-04,12000.0,13000.0,13000.0,2016,10,Tuesday
2016-10-05,14000.0,16000.0,16000.0,2016,10,Wednesday
2016-10-06,14000.0,16000.0,16000.0,2016,10,Thursday
2016-10-07,13000.0,14000.0,14000.0,2016,10,Friday
2016-10-10,13000.0,14000.0,14000.0,2016,10,Monday
2016-10-11,10000.0,11000.0,11000.0,2016,10,Tuesday
2016-10-12,8000.0,9000.0,9000.0,2016,10,Wednesday
2016-10-13,8000.0,9000.0,9000.0,2016,10,Thursday
2016-10-14,8000.0,9000.0,9000.0,2016,10,Friday
2016-10-15,8000.0,9000.0,9000.0,2016,10,Saturday
2016-10-18,8000.0,9000.0,9000.0,2016,10,Tuesday
2016-10-19,8000.0,9000.0,9000.0,2016,10,Wednesday
2016-10-20,8000.0,9000.0,9000.0,2016,10,Thursday
2016-10-21,8000.0,9000.0,9000.0,2016,10,Friday
2016-10-24,8000.0,9000.0,9000.0,2016,10,Monday
2016-10-25,8000.0,9000.0,9000.0,2016,10,Tuesday
2016-10-26,8000.0,9000.0,9000.0,2016,10,Wednesday
2016-10-27,8000.0,9000.0,9000.0,2016,10,Thursday
2016-10-28,8000.0,9000.0,9000.0,2016,10,Friday
2016-10-29,8000.0,9000.0,9000.0,2016,10,Saturday
2016-10-31,8000.0,9000.0,9000.0,2016,10,Monday
2016-11-01,8000.0,9000.0,9000.0,2016,11,Tuesday
2016-11-02,9000.0,10000.0,10000.0,2016,11,Wednesday
2016-11-03,10000.0,11000.0,11000.0,2016,11,Thursday
2016-11-04,10000.0,11000.0,11000.0,2016,11,Friday
2016-11-08,10000.0,11000.0,11000.0,2016,11,Tuesday
2016-11-09,10000.0,11000.0,11000.0,2016,11,Wednesday
2016-11-10,10000.0,11000.0,11000.0,2016,11,Thursday
2016-11-11,10000.0,11000.0,11000.0,2016,11,Friday
2016-11-12,12000.0,13000.0,13000.0,2016,11,Saturday
2016-11-15,11000.0,12000.0,12000.0,2016,11,Tuesday
2016-11-16,11000.0,12000.0,12000.0,2016,11,Wednesday
2016-11-17,11000.0,12000.0,12000.0,2016,11,Thursday
2016-11-18,11000.0,12000.0,12000.0,2016,11,Friday
2016-11-21,11000.0,12000.0,12000.0,2016,11,Monday
2016-11-22,11000.0,12000.0,12000.0,2016,11,Tuesday
2016-11-23,11000.0,12000.0,12000.0,2016,11,Wednesday
2016-11-24,11000.0,12000.0,12000.0,2016,11,Thursday
2016-11-25,11000.0,12000.0,12000.0,2016,11,Friday
2016-11-26,11000.0,12000.0,12000.0,2016,11,Saturday
2016-11-28,11000.0,12000.0,12000.0,2016,11,Monday
2016-11-29,11000.0,12000.0,12000.0,2016,11,Tuesday
2016-11-30,11000.0,12000.0,12000.0,2016,11,Wednesday
2016-12-01,11000.0,12000.0,12000.0,2016,12,Thursday
2016-12-02,11000.0,12000.0,12000.0,2016,12,Friday
2016-12-05,13000.0,14000.0,14000.0,2016,12,Monday
2016-12-06,13000.0,14000.0,14000.0,2016,12,Tuesday
2016-12-07,13000.0,14000.0,14000.0,2016,12,Wednesday
2016-12-09,13000.0,14000.0,14000.0,2016,12,Friday
2016-12-10,13000.0,14000.0,14000.0,2016,12,Saturday
2016-12-12,13000.0,14000.0,14000.0,2016,12,Monday
2016-12-13,13000.0,14000.0,14000.0,2016,12,Tuesday
2016-12-14,14000.0,15000.0,15000.0,2016,12,Wednesday
2016-12-15,14000.0,15000.0,15000.0,2016,12,Thursday
2016-12-16,14000.0,16000.0,16000.0,2016,12,Friday
2016-12-19,14000.0,16000.0,16000.0,2016,12,Monday
2016-12-20,14000.0,16000.0,16000.0,2016,12,Tuesday
2016-12-21,13000.0,14000.0,14000.0,2016,12,Wednesday
2016-12-22,13000.0,14000.0,14000.0,2016,12,Thursday
2016-12-23,13000.0,14000.0,14000.0,2016,12,Friday
2016-12-24,13000.0,14000.0,14000.0,2016,12,Saturday
2016-12-26,14000.0,16000.0,16000.0,2016,12,Monday
2016-12-27,14000.0,16000.0,16000.0,2016,12,Tuesday
2016-12-28,14000.0,16000.0,16000.0,2016,12,Wednesday
2016-12-29,14000.0,16000.0,16000.0,2016,12,Thursday
2016-12-30,14000.0,16000.0,16000.0,2016,12,Friday
2017-01-02,14000.0,16000.0,16000.0,2017,1,Monday
2017-01-03,14000.0,16000.0,16000.0,2017,1,Tuesday
2017-01-04,14000.0,16000.0,16000.0,2017,1,Wednesday
2017-01-05,14000.0,16000.0,16000.0,2017,1,Thursday
2017-01-06,14000.0,16000.0,16000.0,2017,1,Friday
2017-01-07,14000.0,16000.0,16000.0,2017,1,Saturday
2017-01-10,14000.0,15000.0,15000.0,2017,1,Tuesday
2017-01-11,14000.0,15000.0,15000.0,2017,1,Wednesday
2017-01-12,14000.0,15000.0,15000.0,2017,1,Thursday
2017-01-13,14000.0,15000.0,15000.0,2017,1,Friday
2017-01-14,15000.0,16000.0,16000.0,2017,1,Saturday
2017-01-16,15000.0,16000.0,16000.0,2017,1,Monday
2017-01-17,15000.0,16000.0,16000.0,2017,1,Tuesday
2017-01-18,15000.0,16000.0,16000.0,2017,1,Wednesday
2017-01-19,13000.0,14000.0,14000.0,2017,1,Thursday
2017-01-20,13000.0,14000.0,14000.0,2017,1,Friday
2017-01-21,14000.0,16000.0,16000.0,2017,1,Saturday
2017-01-23,16000.0,18000.0,18000.0,2017,1,Monday
2017-01-25,16000.0,18000.0,18000.0,2017,1,Wednesday
2017-01-26,16000.0,17000.0,17000.0,2017,1,Thursday
2017-01-27,16000.0,17000.0,17000.0,2017,1,Friday
2017-01-30,15000.0,17000.0,17000.0,2017,1,Monday
2017-01-31,18000.0,20000.0,20000.0,2017,1,Tuesday
2017-02-01,20000.0,22000.0,22000.0,2017,2,Wednesday
2017-02-02,20000.0,22000.0,22000.0,2017,2,Thursday
2017-02-03,20000.0,22000.0,22000.0,2017,2,Friday
2017-02-06,20000.0,22000.0,22000.0,2017,2,Monday
2017-02-07,20000.0,22000.0,22000.0,2017,2,Tuesday
2017-02-08,20000.0,22000.0,22000.0,2017,2,Wednesday
2017-02-09,20000.0,22000.0,22000.0,2017,2,Thursday
2017-02-10,20000.0,22000.0,22000.0,2017,2,Friday
2017-02-13,20000.0,22000.0,22000.0,2017,2,Monday
2017-02-14,18000.0,20000.0,20000.0,2017,2,Tuesday
2017-02-15,14000.0,16000.0,16000.0,2017,2,Wednesday
2017-02-16,14000.0,16000.0,16000.0,2017,2,Thursday
2017-02-17,14000.0,16000.0,16000.0,2017,2,Friday
2017-02-20,14000.0,16000.0,16000.0,2017,2,Monday
2017-02-21,16000.0,18000.0,18000.0,2017,2,Tuesday
2017-02-22,16000.0,18000.0,18000.0,2017,2,Wednesday
2017-02-23,16000.0,18000.0,18000.0,2017,2,Thursday
2017-02-24,16000.0,18000.0,18000.0,2017,2,Friday
2017-02-27,16000.0,18000.0,18000.0,2017,2,Monday
2017-02-28,16000.0,18000.0,18000.0,2017,2,Tuesday
2017-03-01,16000.0,18000.0,18000.0,2017,3,Wednesday
2017-03-02,18000.0,20000.0,20000.0,2017,3,Thursday
2017-03-03,20000.0,22000.0,22000.0,2017,3,Friday
2017-03-07,18000.0,20000.0,20000.0,2017,3,Tuesday
2017-03-09,16000.0,18000.0,18000.0,2017,3,Thursday
2017-03-10,16000.0,18000.0,18000.0,2017,3,Friday
2017-03-13,16000.0,18000.0,18000.0,2017,3,Monday
2017-03-14,16000.0,18000.0,18000.0,2017,3,Tuesday
2017-03-15,16000.0,18000.0,18000.0,2017,3,Wednesday
2017-03-16,20000.0,22000.0,22000.0,2017,3,Thursday
2017-03-17,22000.0,24000.0,24000.0,2017,3,Friday
2017-03-18,22000.0,24000.0,24000.0,2017,3,Saturday
2017-03-21,20000.0,22000.0,22000.0,2017,3,Tuesday
2017-03-22,16000.0,18000.0,18000.0,2017,3,Wednesday
2017-03-23,16000.0,18000.0,18000.0,2017,3,Thursday
2017-03-24,20000.0,22000.0,22000.0,2017,3,Friday
2017-03-27,18000.0,19000.0,19000.0,2017,3,Monday
2017-03-28,18000.0,20000.0,20000.0,2017,3,Tuesday
2017-03-29,16000.0,18000.0,18000.0,2017,3,Wednesday
2017-03-30,16000.0,18000.0,18000.0,2017,3,Thursday
2017-03-31,18000.0,20000.0,20000.0,2017,3,Friday
2017-04-01,18000.0,20000.0,20000.0,2017,4,Saturday
2017-04-03,18000.0,20000.0,20000.0,2017,4,Monday
2017-04-04,16000.0,18000.0,18000.0,2017,4,Tuesday
2017-04-05,18000.0,20000.0,20000.0,2017,4,Wednesday
2017-04-06,18000.0,19000.0,19000.0,2017,4,Thursday
2017-04-07,16000.0,17000.0,17000.0,2017,4,Friday
2017-04-10,15000.0,16000.0,16000.0,2017,4,Monday
2017-04-11,14000.0,15000.0,15000.0,2017,4,Tuesday
2017-04-12,13000.0,14000.0,14000.0,2017,4,Wednesday
2017-04-17,18000.0,19000.0,19000.0,2017,4,Monday
2017-04-18,14000.0,15000.0,15000.0,2017,4,Tuesday
2017-04-19,12000.0,13000.0,13000.0,2017,4,Wednesday
2017-04-20,13000.0,14000.0,14000.0,2017,4,Thursday
2017-04-21,14000.0,16000.0,16000.0,2017,4,Friday
2017-04-22,16000.0,18000.0,18000.0,2017,4,Saturday
2017-04-24,16000.0,18000.0,18000.0,2017,4,Monday
2017-04-25,16000.0,18000.0,18000.0,2017,4,Tuesday
2017-04-26,16000.0,18000.0,18000.0,2017,4,Wednesday
2017-04-27,16000.0,18000.0,18000.0,2017,4,Thursday
2017-04-28,16000.0,18000.0,18000.0,2017,4,Friday
2017-05-02,16000.0,18000.0,18000.0,2017,5,Tuesday
2017-05-03,16000.0,18000.0,18000.0,2017,5,Wednesday
2017-05-04,16000.0,18000.0,18000.0,2017,5,Thursday
2017-05-05,16000.0,18000.0,18000.0,2017,5,Friday
2017-05-06,18000.0,20000.0,20000.0,2017,5,Saturday
2017-05-08,18000.0,20000.0,20000.0,2017,5,Monday
2017-05-09,16000.0,18000.0,18000.0,2017,5,Tuesday
2017-05-10,16000.0,18000.0,18000.0,2017,5,Wednesday
2017-05-11,16000.0,18000.0,18000.0,2017,5,Thursday
2017-05-12,16000.0,18000.0,18000.0,2017,5,Friday
2017-05-15,16000.0,18000.0,18000.0,2017,5,Monday
2017-05-16,16000.0,18000.0,18000.0,2017,5,Tuesday
2017-05-17,16000.0,18000.0,18000.0,2017,5,Wednesday
2017-05-18,18000.0,20000.0,20000.0,2017,5,Thursday
2017-05-19,160000.0,18000.0,18000.0,2017,5,Friday
2017-05-22,18000.0,20000.0,20000.0,2017,5,Monday
2017-05-23,18000.0,20000.0,20000.0,2017,5,Tuesday
2017-05-24,18000.0,20000.0,20000.0,2017,5,Wednesday
2017-05-25,18000.0,20000.0,20000.0,2017,5,Thursday
2017-05-26,18000.0,20000.0,20000.0,2017,5,Friday
2017-05-27,18000.0,20000.0,20000.0,2017,5,Saturday
2017-05-30,15000.0,16000.0,16000.0,2017,5,Tuesday
2017-05-31,15000.0,16000.0,16000.0,2017,5,Wednesday
2017-06-01,15000.0,16000.0,16000.0,2017,6,Thursday
2017-06-02,15000.0,16000.0,16000.0,2017,6,Friday
2017-06-03,15000.0,16000.0,16000.0,2017,6,Saturday
2017-06-05,15000.0,16000.0,16000.0,2017,6,Monday
2017-06-06,15000.0,16000.0,16000.0,2017,6,Tuesday
2017-06-07,15000.0,16000.0,16000.0,2017,6,Wednesday
2017-06-08,15000.0,16000.0,16000.0,2017,6,Thursday
2017-06-09,15000.0,16000.0,16000.0,2017,6,Friday
2017-06-12,15000.0,16000.0,16000.0,2017,6,Monday
2017-06-13,15000.0,16000.0,16000.0,2017,6,Tuesday
2017-06-14,15000.0,16000.0,16000.0,2017,6,Wednesday
2017-06-15,15000.0,16000.0,16000.0,2017,6,Thursday
2017-06-16,15000.0,16000.0,16000.0,2017,6,Friday
2017-06-20,15000.0,16000.0,16000.0,2017,6,Tuesday
2017-06-21,15000.0,16000.0,16000.0,2017,6,Wednesday
2017-06-22,15000.0,16000.0,16000.0,2017,6,Thursday
2017-06-23,15000.0,16000.0,16000.0,2017,6,Friday
2017-06-24,15000.0,16000.0,16000.0,2017,6,Saturday
2017-06-27,15000.0,16000.0,16000.0,2017,6,Tuesday
2017-06-28,15000.0,16000.0,16000.0,2017,6,Wednesday
2017-06-29,15000.0,16000.0,16000.0,2017,6,Thursday
2017-06-30,15000.0,16000.0,16000.0,2017,6,Friday
2017-07-04,15000.0,16000.0,16000.0,2017,7,Tuesday
2017-07-05,15000.0,16000.0,16000.0,2017,7,Wednesday
2017-07-06,15000.0,16000.0,16000.0,2017,7,Thursday
2017-07-07,15000.0,16000.0,16000.0,2017,7,Friday
2017-07-08,15000.0,16000.0,16000.0,2017,7,Saturday
2017-07-10,15000.0,16000.0,16000.0,2017,7,Monday
2017-07-11,15000.0,16000.0,16000.0,2017,7,Tuesday
2017-07-12,15000.0,16000.0,16000.0,2017,7,Wednesday
2017-07-13,15000.0,16000.0,16000.0,2017,7,Thursday
2017-07-14,15000.0,16000.0,16000.0,2017,7,Friday
2017-07-17,15000.0,16000.0,16000.0,2017,7,Monday
2017-07-18,15000.0,16000.0,16000.0,2017,7,Tuesday
2017-07-19,15000.0,16000.0,16000.0,2017,7,Wednesday
2017-07-21,15000.0,16000.0,16000.0,2017,7,Friday
2017-07-22,15000.0,16000.0,16000.0,2017,7,Saturday
2017-07-24,16000.0,17000.0,17000.0,2017,7,Monday
2017-07-25,16000.0,17000.0,17000.0,2017,7,Tuesday
2017-07-26,16000.0,17000.0,17000.0,2017,7,Wednesday
2017-07-27,16000.0,17000.0,17000.0,2017,7,Thursday
